title,author,publisher,publication_date,discount,price,url,canbuy
未來十年微趨勢：洞察工作、科技、生活全新樣貌，掌握下一波成功商機,"梅樂迪斯．芬曼,馬克‧潘",先覺,2019-03-01,9.0,360,https://www.books.com.tw/products/0010814237?loc=P_0005_076,True
懲罰,費迪南‧馮‧席拉赫,先覺,2019-02-01,9.0,252,https://www.books.com.tw/products/0010811332?loc=P_0005_077,False
懲罰 (電子書),費迪南‧馮‧席拉赫,先覺,2019-02-01,,196,https://www.books.com.tw/products/E050038666?loc=P_0005_078,True
可複製的領導力：300萬付費會員推崇，樊登的九堂商業課,樊登,先覺,2018-12-01,79.0,237,https://www.books.com.tw/products/0010805719?loc=P_0005_079,True
可複製的領導力：300萬付費會員推崇，樊登的九堂商業課 (電子書),樊登,先覺,2018-12-01,88.0,184,https://www.books.com.tw/products/E050036373?loc=P_0005_080,True
你想活出怎樣的人生?【品格形塑經典，宮崎駿為它復出，親自改編電影】,吉野源三郎,先覺,2018-11-01,79.0,229,https://www.books.com.tw/products/0010799268?loc=P_0005_081,True
善待他人，也不委屈自己：贏得人心的白宮社交之道，讓你高效合作、化解危機、建立關係,"傑瑞米・伯納,莉婭・博曼",先覺,2018-11-01,9.0,306,https://www.books.com.tw/products/0010802218?loc=P_0005_082,True
五星級溝通術，你的成功巨浪,卡曼‧蓋洛,先覺,2018-10-01,9.0,297,https://www.books.com.tw/products/0010799292?loc=P_0005_083,True
正義：一場思辨之旅【桑德爾指定授權，10周年全新譯本，收錄台灣版獨家序言】 (電子書),邁可‧桑德爾,先覺,2018-09-14,88.0,258,https://www.books.com.tw/products/E050032488?loc=P_0005_084,True
最強表達高手的攻心簡報術：6大法則讓你說服聽眾，立即採取行動 (電子書),澤圓,先覺,2018-09-06,,210,https://www.books.com.tw/products/E050032482?loc=P_0005_085,True
正義：一場思辨之旅【桑德爾指定授權，10周年全新譯本，收錄台灣版獨家序言】,邁可‧桑德爾,先覺,2018-09-06,79.0,331,https://www.books.com.tw/products/0010797196?loc=P_0005_086,True
如果我真的懂你，會是這種表情嗎?：告別雞同鴨講，全美溝通藝術專家的共鳴式說話術,亞倫‧艾達,先覺,2018-07-01,9.0,270,https://www.books.com.tw/products/0010790384?loc=P_0005_087,True
真確：扭轉十大直覺偏誤，發現事情比你想的美好,"奧拉．羅斯林,安娜．羅朗德,漢斯．羅斯林",先覺,2018-07-01,79.0,316,https://www.books.com.tw/products/0010790443?loc=P_0005_088,True
真確：扭轉十大直覺偏誤，發現事情比你想的美好 (電子書),"奧拉．羅斯林,安娜．羅朗德,漢斯．羅斯林",先覺,2018-07-01,88.0,246,https://www.books.com.tw/products/E050030362?loc=P_0005_089,True
國富論 (電子書),亞當‧史斯密,先覺,2018-04-01,,350,https://www.books.com.tw/products/E050025097?loc=P_0005_090,True
國富論2 (電子書),Adam Smith,先覺,2018-04-01,,455,https://www.books.com.tw/products/E050025098?loc=P_0005_091,True
