attr,cate,rank,title,author,price,page,date,type,discount,price_
7,17,38,新日檢完勝500題N1：文字．語彙．文法,"松本紀子,佐佐木仁子",優惠價：85折297元,tops,2024-04-26 11:09:44,topsales,85,297
7,17,39,GEPT全民英檢初級寫作實戰練習,郭文興,優惠價：79折252元,tops,2024-04-26 11:09:44,topsales,79,252
7,17,40,首爾大學韓國語1A練習本（附句型練習朗讀、聽力練習MP3）,首爾大學語言教育院,優惠價：79折300元,tops,2024-04-26 11:09:44,topsales,79,300
7,17,41,全新制20次多益滿分的怪物講師TOEIC多益單字+文法【隨身版】(附文法教學影片+「Youtor App」內含VRP虛擬點讀筆+防水書套),怪物講師教學團隊（台灣）,優惠價：79折315元,tops,2024-04-26 11:09:44,topsales,79,315
7,17,42,我的第一本韓語文法【進階篇：QR碼修訂版】：最棒的韓語文法課本帶你脫離初級邁向中級！（附QR碼線上音檔）,"閔珍英,安辰明",優惠價：7折420元,tops,2024-04-26 11:09:44,topsales,7,420
7,17,43,英文自學ALL IN ONE全攻略【中級】(附「Youtor App」內含VRP虛擬點讀筆),外國語研究發展中心,優惠價：79折315元,tops,2024-04-26 11:09:44,topsales,79,315
7,17,44,世界最強日文文法【虛擬點讀筆版】(附別冊+全球獨創動詞轉盤+「Youtor App」內含VRP虛擬點讀筆),桶田宜加,優惠價：79折315元,tops,2024-04-26 11:09:44,topsales,79,315
7,17,45,最強圖解潮流韓語【博客來獨家限量韓語鍵盤貼紙】：從追星學韓語，秒記1000+超實用單字！,古田富建,優惠價：79折276元,tops,2024-04-26 11:09:44,topsales,79,276
7,17,46,考來考去都考這些多益TOEIC單字【虛擬點讀筆版】(附「Youtor App」內含VRP虛擬點讀筆),"外國語研究發展中心,楊可馨",優惠價：79折315元,tops,2024-04-26 11:09:44,topsales,79,315
7,17,47,日語假名書寫練習帖,致良出版社編輯部,優惠價：9折45元,tops,2024-04-26 11:09:44,topsales,9,45
7,17,48,TRY！日本語N5達陣：從日檢文法展開全方位學習（MP3免費下載）,ABK 公益財団法人アジア学生文化協会,優惠價：85折323元,tops,2024-04-26 11:09:44,topsales,85,323
7,17,49,全新！新制多益TOEIC題庫解析：狠準 6 回聽力＋閱讀模擬試題，完全反映最新命題趨勢、全方位建立新制多益實戰能力！（附雙書裝＋2 MP3光碟＋音檔下載QR碼）,Hackers Academia,優惠價：79折631元,tops,2024-04-26 11:09:44,topsales,79,631
7,17,50,全新！新制多益TOEIC試題滿分一本通：6回完整試題＋詳解，掌握最新命題趨勢，一本搞定新制多益測驗！（附雙書裝＋2 MP3光碟＋音檔下載QR碼）,Hackers Academia,優惠價：79折631元,tops,2024-04-26 11:09:44,topsales,79,631
7,17,51,新制多益文法滿分關鍵【暢銷增訂版】,蕭志億（派老師）,優惠價：79折300元,tops,2024-04-26 11:09:44,topsales,79,300
7,17,52,英文自學ALL IN ONE全攻略【高級】(附最好聊天的互動式會話速學系統+「Youtor App」內含VRP虛擬點讀筆+線上測驗),"王筱筑,外國語研究發展中心",優惠價：79折315元,tops,2024-04-26 11:09:44,topsales,79,315
7,17,53,日本語GOGOGO 4 增訂版,財團法人語言訓練測驗中心,優惠價：9折405元,tops,2024-04-26 11:09:44,topsales,9,405
7,17,54,完全圖解1小時學會英文文法,波嘉妮‧蒙席拉巴莎特,優惠價：79折275元,tops,2024-04-26 11:09:44,topsales,79,275
7,17,55,哈哈英單7000：諧音、圖像記憶單字書,周宗興,優惠價：7折315元,tops,2024-04-26 11:09:44,topsales,7,315
7,17,56,英文字彙王：基礎單字2000  Levels 1 & 2,賴世雄,優惠價：79折276元,tops,2024-04-26 11:09:44,topsales,79,276
7,17,57,從零開始，用YouTube影片學日文【1+2套書】,井上一宏,優惠價：75折823元,tops,2024-04-26 11:09:44,topsales,75,823
7,17,58,走吧！一起用英語趣旅行！(附Youtor App內含「VRP虛擬點讀筆」+防水書套+64張全彩字卡),林雨薇,優惠價：79折275元,tops,2024-04-26 11:09:44,topsales,79,275
7,17,59,新英文文法放口袋【虛擬點讀筆版】(附防水書套+「Youtor App」內含VRP虛擬點讀筆),吳宜錚,優惠價：79折275元,tops,2024-04-26 11:09:44,topsales,79,275
7,17,60,完全掌握N5對應 文法問題對策,アジア學生文化協會留學生日本語コース,優惠價：79折300元,tops,2024-04-26 11:09:44,topsales,79,300
7,17,61,新日檢N5~N3 單字王,希伯崙編輯部,優惠價：79折236元,tops,2024-04-26 11:09:44,topsales,79,236
7,17,62,新日檢JLPT N4 N5關鍵單字2.500：主考官的單字庫完全收錄，新日檢N4 N5快速過關！（附1主考官一定會考的單字隨身冊＋1CD＋虛擬點讀筆APP）,濱川真由美,優惠價：79折299元,tops,2024-04-26 11:09:44,topsales,79,299
7,17,63,全新！新制多益TOEIC 閱讀題庫大全：不因時間退步的多益應考經典！（雙書裝＋單字音檔下載QR碼）,David Cho,優惠價：79折695元,tops,2024-04-26 11:09:44,topsales,79,695
7,17,64,日本語GOGOGO 3 增訂版,財團法人語言訓練測驗中心,優惠價：9折405元,tops,2024-04-26 11:09:44,topsales,9,405
7,17,65,完全命中JLPT日檢文法：考場上會遇到的文法，90%以上都在這裡！,李桂芳,優惠價：79折354元,tops,2024-04-26 11:09:44,topsales,79,354
7,17,66,圖解英語發音規則：Dorina老師的Phonics教學筆記【虛擬點讀筆版】(附Youtor App內含「VRP虛擬點讀筆」+160張彩色字卡),楊淑如 Dorina,優惠價：79折315元,tops,2024-04-26 11:09:44,topsales,79,315
7,17,67,生活日本語教室 初級1,宿谷和子、天坊千明,優惠價：95折456元,tops,2024-04-26 11:09:44,topsales,95,456
7,17,68,改訂版 適時適所日本語表現句型500 中・上級,"友松悅子,宮本淳,和栗雅子",優惠價：79折379元,tops,2024-04-26 11:09:44,topsales,79,379
7,17,69,大家的日本語進階I 改訂版,スリーエーネットワーク,優惠價：95折456元,tops,2024-04-26 11:09:44,topsales,95,456
7,17,70,Collins多益聽讀測驗高分策略(附MP3),HarperCollins,優惠價：9折378元,tops,2024-04-26 11:09:44,topsales,9,378
7,17,71,新日檢完勝單語N5（附MP3+免費APP試題）,アークアカデミー,優惠價：79折237元,tops,2024-04-26 11:09:44,topsales,79,237
7,17,72,新日檢JLPT N3 關鍵540題：文字、語彙、文法、讀解、聽解一次到位（5回全真模擬試題＋解析兩書＋CD）,清水裕美子,優惠價：79折315元,tops,2024-04-26 11:09:44,topsales,79,315
7,17,73,臺灣閩南語語言能力認證：B2中高級武功祕笈(附音檔QR CODE),,優惠價：9折450元,tops,2024-04-26 11:09:44,topsales,9,450
7,17,74,一定會考的JLPT日檢N4-N5選擇題1.000：高效能、高報酬，新日檢快速過關！（附1CD＋VRP虛擬點讀筆App）,洪玉樹,優惠價：79折394元,tops,2024-04-26 11:09:44,topsales,79,394
7,17,75,準！GEPT新制全民英檢中級初試10回全真模擬試題+翻譯解答(聽力&閱讀)-試題本+翻譯解答本+1MP3+ QR Code線上音檔(附防水書套),賴世雄,優惠價：79折410元,tops,2024-04-26 11:09:44,topsales,79,410
7,17,76,我的第一本日語文法：一看就懂的日語文法入門書，適用完全初學、從零開始的日語文法學習者！（附QR碼線上音檔）,五十嵐幸子,優惠價：75折299元,tops,2024-04-26 11:09:44,topsales,75,299
7,17,77,決勝領思Linguaskill聽力+閱讀攻略+試題+解析【實用英語General】(附「Youtor App」內含VRP虛擬點讀筆),"睿言商英編輯團隊,薛詠文",優惠價：79折473元,tops,2024-04-26 11:09:44,topsales,79,473
7,17,78,改訂版 適時適所日本語表現句型200 初.中級,"友松悅子,宮本淳,和栗雅子",優惠價：79折379元,tops,2024-04-26 11:09:44,topsales,79,379
7,17,79,大家的日本語初級I改訂版 練習ABC.問題解答(附中譯),スリーエーネットワーク,優惠價：95折361元,tops,2024-04-26 11:09:44,topsales,95,361
7,17,80,新日檢完勝單語N4 (附MP3+手機APP),アークアカデミー,優惠價：79折237元,tops,2024-04-26 11:09:44,topsales,79,237
7,17,81,IELTS雅思口說里茲螞蟻英文說話術（「聽見眾文」APP免費聆聽）,"May Lin,Amy Lovestrand",優惠價：79折331元,tops,2024-04-26 11:09:44,topsales,79,331
7,17,82,臺灣閩南語語言能力認證考試：B2中高級試題彙編(附音檔QR CODE),,優惠價：9折270元,tops,2024-04-26 11:09:44,topsales,9,270
7,17,83,TRY！日本語N1達陣：從日檢文法展開全方位學習（MP3免費下載）,ABK 公益財団法人アジア学生文化協会,優惠價：85折323元,tops,2024-04-26 11:09:44,topsales,85,323
7,17,84,NEW GEPT 全新全民英檢中級聽力&閱讀題庫解析【新制修訂版】：110 年起最新改版英檢中級題型！6 回試題完全掌握最新內容與趨勢！（附聽力測驗MP3 + 音檔下載連結 QR 碼）,"國際語言中心委員會,郭文興,許秀芬",優惠價：75折315元,tops,2024-04-26 11:09:44,topsales,75,315
7,17,85,新全民英檢黃金考題：中級寫作測驗,鄭翔嬬,優惠價：79折225元,tops,2024-04-26 11:09:44,topsales,79,225
7,17,86,英文字彙王：核心單字2001-4000 Levels 3 & 4,賴世雄,優惠價：79折363元,tops,2024-04-26 11:09:44,topsales,79,363
7,17,87,日本語GOGOGO 2 練習帳 增訂版,財團法人語言訓練測驗中心,優惠價：9折179元,tops,2024-04-26 11:09:44,topsales,9,179
7,17,88,賴世雄圖解英文法,賴世雄,優惠價：79折489元,tops,2024-04-26 11:09:44,topsales,79,489
7,17,89,怪物講師教學團隊的JLPT N4日檢6回全真模擬試題+解析（2書+附「Youtor App」內含VRP虛擬點讀筆+防水書套）,"仁平亘,Akira老師",優惠價：79折433元,tops,2024-04-26 11:09:44,topsales,79,433
7,17,90,大家的韓國語〈初級2〉新版（1課本＋1習作，防水書套包裝，隨書附韓籍老師親錄標準韓語發音＋朗讀音檔QR Code）,金玟志,優惠價：79折434元,tops,2024-04-26 11:09:44,topsales,79,434
7,17,91,Fun說英語介紹台灣：即學即用觀光導遊英語（16K+寂天雲隨身聽APP）,Andrew Crosthwaite,優惠價：79折418元,tops,2024-04-26 11:09:44,topsales,79,418
7,17,92,日本語GOGOGO 4 練習帳 增訂版,財團法人語言訓練測驗中心,優惠價：9折179元,tops,2024-04-26 11:09:44,topsales,9,179
7,17,93,抄寫莎士比亞名句學英文(附「Youtor App」內含VRP虛擬點讀筆),"Rosa CH.,字覺編輯群",優惠價：79折252元,tops,2024-04-26 11:09:44,topsales,79,252
7,17,94,完全掌握N2.N3對應 文法問題對策,亞洲學生文化協會留學生日語課程,優惠價：79折300元,tops,2024-04-26 11:09:44,topsales,79,300
7,17,95,英文文法有道理！：重新認識英文文法觀念,劉美君　,優惠價：75折270元,tops,2024-04-26 11:09:44,topsales,75,270
7,17,96,大家的日本語 進階Ⅱ 改訂版,スリーエーネットワーク,優惠價：95折456元,tops,2024-04-26 11:09:44,topsales,95,456
7,17,97,大家的日本語 初級Ⅰ改訂版 文法解說・參考詞彙・課文中譯,スリーエーネットワーク,優惠價：95折266元,tops,2024-04-26 11:09:44,topsales,95,266
7,17,98,新韓檢中高級TOPIK 2字彙 60天搶分王！（隨書附贈MP3朗讀光碟）,裴英姬,優惠價：79折355元,tops,2024-04-26 11:09:44,topsales,79,355
7,17,99,新日檢完勝單語N2（附MP3+免費APP試題）,アークアカデミー,優惠價：79折300元,tops,2024-04-26 11:09:44,topsales,79,300
7,18,0,職安一點通｜職業安全衛生管理乙級檢定完勝攻略｜2024版(套書),"蕭中剛,劉鈞傑,鄭技師,賴秋琴,徐英洲,江軍,葉日宏",優惠價：79折703元,tops,2024-04-26 11:09:50,topsales,79,703
7,18,1,就業服務乙級超神記憶攻略-學科．術科必考重點-關鍵記憶+精選試題(保成)(四版),林閔政,優惠價：79折553元,tops,2024-04-26 11:09:50,topsales,79,553
7,18,2,逢考必中【暢銷強化版】：海邊小孩變全國榜眼的考試必勝法！金牌律師小考大考都在用的高分寶典,蔡志雄,優惠價：79折284元,tops,2024-04-26 11:09:50,topsales,79,284
7,18,3,2024【答題精華都在這一本】準老師的上岸救星---教甄教育專業科目子彈考點速成（中小學教師甄試／代理代課教師甄試）,舒淮,優惠價：79折545元,tops,2024-04-26 11:09:50,topsales,79,545
7,18,4,2024【狂銷17版】教育專業科目通關寶典［十七版］（中小學教師甄試／代理代課教師甄試）,艾育,優惠價：79折545元,tops,2024-04-26 11:09:50,topsales,79,545
7,18,5,企業管理題庫：破 Point(台電、中油、自來水、經濟部國營事業、郵局、各類相關考試適用),王毅,優惠價：79折632元,tops,2024-04-26 11:09:50,topsales,79,632
7,18,6,那些學霸教會我的事：20位建中、北一女學霸的Ｚ世代青春哲學，陪你在制度裡、校園外無懼前行,王蘭芬,優惠價：79折316元,tops,2024-04-26 11:09:50,topsales,79,316
7,18,7,2024不動產經紀人歷屆題庫完全攻略（申論＋測驗題型）,強登,優惠價：79折568元,tops,2024-04-26 11:09:50,topsales,79,568
7,18,8,勞工人資法典-2023國考.實務法律工具書(保成)(四版),沈以軒,優惠價：85折467元,tops,2024-04-26 11:09:50,topsales,85,467
7,18,9,自律學習力：從思考到有效行動，從懂事到奮發向上！,陳怡嘉,優惠價：79折300元,tops,2024-04-26 11:09:50,topsales,79,300
7,18,10,[全面導入線上題庫] 防制洗錢與打擊資恐專業人員速成（2024年2月版）,"林崇漢,林彙桓",優惠價：79折331元,tops,2024-04-26 11:09:50,topsales,79,331
7,18,11,國家考試申論題試卷答題技巧與範例&空白試卷,鼎文公職名師群,優惠價：79折35元,tops,2024-04-26 11:09:50,topsales,79,35
7,18,12,喪禮服務乙級檢定學術科捷徑（2版）,"王別玄,廖明昭,王姿菁,洪筱蘋",優惠價：95折523元,tops,2024-04-26 11:09:50,topsales,95,523
7,18,13,2024【分析各校教甄試題】教育專業科目歷年試題解題聖經(十七)112年度（中小學教師甄試／代理代課教師甄試）,陳培林,優惠價：79折323元,tops,2024-04-26 11:09:50,topsales,79,323
7,18,14,2024不動產經紀人「強登金榜寶典」套書,強登,優惠價：79折1702元,tops,2024-04-26 11:09:50,topsales,79,1702
7,18,15,企業管理毅卡通 (記憶卡+心智圖+專屬影音)(台電、國民營、各類特考適用),王毅,優惠價：79折489元,tops,2024-04-26 11:09:50,topsales,79,489
7,18,16,只讀20％的高分應考術：刪除80%，專注20%必考內容，我用這套計畫協助5.000人錄取國考、證照、研究所和各項升學考試。,莊鈞涵（Carol學姊）,優惠價：7折279元,tops,2024-04-26 11:09:50,topsales,7,279
7,18,17,來勝基本法分科：刑事法及其相關法規(含法律倫理),高點法商編委會,優惠價：95折380元,tops,2024-04-26 11:09:50,topsales,95,380
7,18,18,不動產經紀相關法規概要(蔡)(5版),蔡志雄,優惠價：79折513元,tops,2024-04-26 11:09:50,topsales,79,513
7,18,19,老師解題-行政法(申論題)-高考.三等特考(保成),子雲,優惠價：79折616元,tops,2024-04-26 11:09:50,topsales,79,616
7,18,20,西蒙學習法：如何在短時間內快速學會新知識,友榮方略,優惠價：79折284元,tops,2024-04-26 11:09:50,topsales,79,284
7,18,21,完勝大考英語7000單字：中高級篇4501～7000字 全新修訂版（附贈7000單字 雲端服務序號）,空中英語教室編輯群,優惠價：79折260元,tops,2024-04-26 11:09:50,topsales,79,260
7,18,22,民法概要(7版),蔡志雄,優惠價：79折497元,tops,2024-04-26 11:09:50,topsales,79,497
7,18,23,紀綱的刑法總則解題書(5版),紀綱,優惠價：9折702元,tops,2024-04-26 11:09:50,topsales,9,702
7,18,24,公務員 工作生存教戰手冊2.0(社會學習用書),克莉爾,優惠價：79折395元,tops,2024-04-26 11:09:50,topsales,79,395
7,18,25,土地法與土地相關稅法概要(蔡)(5版),蔡志雄,優惠價：9折657元,tops,2024-04-26 11:09:50,topsales,9,657
7,18,26,少年事件處理法,"旭律師,趙律師",優惠價：95折456元,tops,2024-04-26 11:09:50,topsales,95,456
7,18,27,圖解法學緒論：國家考試的第一本書（第五版）,錢世傑,優惠價：79折592元,tops,2024-04-26 11:09:50,topsales,79,592
7,18,28,就業服務乙級技術士技能檢定完全指導手冊(第十二版)(附學術科歷屆試題) ,張秋蘭,優惠價：95折703元,tops,2024-04-26 11:09:50,topsales,95,703
7,18,29,刑事訴訟法實戰解題書,黃博彥(黎律師),優惠價：95折713元,tops,2024-04-26 11:09:50,topsales,95,713
7,18,30,民事訴訟法大意與刑事訴訟法大意：2024司法五等(保成)(三版),楊律師,優惠價：79折631元,tops,2024-04-26 11:09:50,topsales,79,631
7,18,31,來勝基本法分科：民法及其相關法規(含勞動社會法),高點法商編委會,優惠價：95折380元,tops,2024-04-26 11:09:50,topsales,95,380
7,18,32,[全面導入線上題庫] 銀行內控業務人員 速成（2024年1月版）,"林崇漢,林彙桓",優惠價：79折379元,tops,2024-04-26 11:09:50,topsales,79,379
7,18,33,職安一點通｜職業衛生管理甲級檢定完勝攻略｜2024版,"蕭中剛,劉鈞傑,賴秋琴,鄭技師,徐英洲,江軍",優惠價：79折624元,tops,2024-04-26 11:09:50,topsales,79,624
7,18,34,透明的刑法解題書,張鏡榮,優惠價：95折665元,tops,2024-04-26 11:09:50,topsales,95,665
7,18,35,雪球速讀法：累積雜學資料庫，達到看書十倍速，大考小考通通難不倒,宇都出雅巳,優惠價：79折197元,tops,2024-04-26 11:09:50,topsales,79,197
7,18,36,照顧服務員單一級技術士技能檢定學術科突破 (附示範操作QR Code)（四版）,編輯小組,優惠價：9折450元,tops,2024-04-26 11:09:50,topsales,9,450
7,18,37,就是這本社會學體系+解題書(2版),莎莉,優惠價：79折513元,tops,2024-04-26 11:09:50,topsales,79,513
7,18,38,【公文寫作技巧及案例解析】（結構式公文寫作法．常用範例詳解精析）(3版),邱忠民,優惠價：79折410元,tops,2024-04-26 11:09:50,topsales,79,410
7,18,39,【113年最新版】高齡金融規劃顧問師資格測驗經典講義與試題,高朝樑,優惠價：9折405元,tops,2024-04-26 11:09:50,topsales,9,405
7,18,40,撲馬老師開講-刑法總則-破-國考各類科皆適用(保成)(九版),"撲馬,傑米",優惠價：79折537元,tops,2024-04-26 11:09:50,topsales,79,537
7,18,41,程樂．于歆行政法體系書-律師.司法官.司法特考.高考.地特三等(保成)（三版）,"程樂,于歆",優惠價：79折695元,tops,2024-04-26 11:09:50,topsales,79,695
7,18,42,這是一本政治學解題書(4版),程燁,優惠價：79折600元,tops,2024-04-26 11:09:50,topsales,79,600
7,18,43,【地政新法＋全新解題】2024全新改版！地政士歷屆題庫完全攻略【專業科目四合一＋國文】,強登,優惠價：79折458元,tops,2024-04-26 11:09:50,topsales,79,458
7,18,44,2024【主題式彙編，根據國中小教甄題目編寫】搶救國中小教甄國語文（十版）［國中／國小／幼兒園教師甄試專用］,徐弘縉,優惠價：79折545元,tops,2024-04-26 11:09:50,topsales,79,545
7,18,45,就是這本刑法分則體系+解題書(9版),周易,優惠價：9折702元,tops,2024-04-26 11:09:50,topsales,9,702
7,18,46,[全面導入線上題庫] 2024細說金融基測／銀行招考：國文（測驗題型）,林崇漢,優惠價：79折355元,tops,2024-04-26 11:09:50,topsales,79,355
7,18,47,六週拿到職業安全衛生管理乙級：學術科法規圖+心智圖整理(全國第一本職業安全衛生管理技術士心智圖專門書籍)(三版),方澤沛,優惠價：79折513元,tops,2024-04-26 11:09:50,topsales,79,513
7,18,48,完勝大考英語7000單字：中級篇2001～4500字 全新修訂版（附贈7000單字 雲端服務 序號）,空中英語教室編輯群,優惠價：9折297元,tops,2024-04-26 11:09:50,topsales,9,297
7,18,49,債法題型破解(10版),張璐,優惠價：95折789元,tops,2024-04-26 11:09:50,topsales,95,789
7,18,50,後中醫熱題直擊：中國醫大篇,"簡正崇,李正凡,曾正,梁傑",優惠價：95折618元,tops,2024-04-26 11:09:50,topsales,95,618
7,18,51,這是一本高考行政法解題書(10版),"周凌,周董",優惠價：9折747元,tops,2024-04-26 11:09:50,topsales,9,747
7,18,52,迎戰108新課綱：高中英文核心字彙 Level 4,賴世雄,優惠價：9折207元,tops,2024-04-26 11:09:50,topsales,9,207
7,18,53,圖解民法：國家考試的第一本書（第五版）,錢世傑,優惠價：79折592元,tops,2024-04-26 11:09:50,topsales,79,592
7,18,54,【113年最新版】家族信託規劃顧問師資格測驗經典講義與試題,高朝樑,優惠價：9折405元,tops,2024-04-26 11:09:50,topsales,9,405
7,18,55,2024【大量圖示解說】建築物室內裝修工程管理乙級學術科技能檢定考照祕笈〔建築物室內裝修工程管理乙級技術士〕,呂俊彥,優惠價：9折567元,tops,2024-04-26 11:09:50,topsales,9,567
7,18,56,憲法解題書,歐律師,優惠價：95折646元,tops,2024-04-26 11:09:50,topsales,95,646
7,18,57,法學緒論(大意)-全彩圖說-2024高普初考.各類特考三四五等(保成)(15版),伊藤,優惠價：79折616元,tops,2024-04-26 11:09:50,topsales,79,616
7,18,58,2024【依最新教資命題大綱編寫】素養導向--中學類教師資格考通關寶典--重點整理+模擬試題+歷年試題解析［十七版］（教師資格考）,艾育,優惠價：79折497元,tops,2024-04-26 11:09:50,topsales,79,497
7,18,59,這是一本警察刑法選擇題（5版）,"謝安,周易",優惠價：9折486元,tops,2024-04-26 11:09:50,topsales,9,486
7,18,60,2024 就業服務乙級技能檢定套書：關鍵焦點快速掃描！名師精解難題釋疑！,名師作者群,優惠價：9折1265元,tops,2024-04-26 11:09:50,topsales,9,1265
7,18,61,2024素養導向--中學類教師檢定教育專業科目全真模擬試題：依最新教師資格命題要點編寫（中學類教師檢定／教師甄試）,舒勁,優惠價：79折466元,tops,2024-04-26 11:09:50,topsales,79,466
7,18,62,YES SIR！警察法規申論這樣寫得高分-2024警察特考.一般警察特考.警大二技.警正警佐(保成)(三版),程譯,優惠價：79折284元,tops,2024-04-26 11:09:50,topsales,79,284
7,18,63,2024【35支影音講解】14堂人身保險課業務員資格測驗：精準直擊命題關鍵！[三版]（人身保險業務員）,"陳宣仲,李元富",優惠價：9折441元,tops,2024-04-26 11:09:50,topsales,9,441
7,18,64,圖解行政法：國家考試的第一本書（第五版）,錢世傑,優惠價：79折592元,tops,2024-04-26 11:09:50,topsales,79,592
7,18,65,格鬥！公共人力資源管理,良文育成,優惠價：79折331元,tops,2024-04-26 11:09:50,topsales,79,331
7,18,66,抉對選擇-民法(測驗題)-2024司法特考．高普特考(保成)(三版),千尋,優惠價：79折537元,tops,2024-04-26 11:09:50,topsales,79,537
7,18,67,喪禮服務丙級檢定學術科應試指南（三版）,"王別玄,王姿菁,洪筱蘋",優惠價：95折475元,tops,2024-04-26 11:09:50,topsales,95,475
7,18,68,來勝基本法分科：大法官解釋與憲法法庭裁判,高點法商編委會,優惠價：95折475元,tops,2024-04-26 11:09:50,topsales,95,475
7,18,69,2024_不動產經紀人（專業科目四合一）－強登速成總整理,強登,優惠價：79折553元,tops,2024-04-26 11:09:50,topsales,79,553
7,18,70,不動產經紀人申論題歷屆試題精解（112~88年）,"許文昌,曾文田",優惠價：95折551元,tops,2024-04-26 11:09:50,topsales,95,551
7,18,71,[全面導入線上題庫] 初階授信人員 速成（2024年2月版）,"林崇漢,林彙桓",優惠價：79折379元,tops,2024-04-26 11:09:50,topsales,79,379
7,18,72,2024【一網打盡各校教甄考題】數學歷年試題解題聖經(十三)112年度：收錄共412題（高中職、國中小教師甄試／代理代課教師甄試）,"高偉欽,林叡彣",優惠價：79折316元,tops,2024-04-26 11:09:50,topsales,79,316
7,18,73,保健食品初級工程師教材套書（全新增修訂十五版）,"黃賢齊,郭南",優惠價：79折825元,tops,2024-04-26 11:09:50,topsales,79,825
7,18,74,HOT爭點52解碼-行政法-高普．地特．司法人員(保成),子雲,優惠價：79折276元,tops,2024-04-26 11:09:50,topsales,79,276
7,18,75,智慧財產權法爭點解讀,陳琮勛(伊律師),優惠價：95折646元,tops,2024-04-26 11:09:50,topsales,95,646
7,18,76,[全面導入線上題庫] 國營事業招考1000題英文,羅然,優惠價：79折521元,tops,2024-04-26 11:09:50,topsales,79,521
7,18,77,2024司律第一試-七小科立大功-極重點整理+經典試題演練(保成)(四版),"棋許,武羿",優惠價：79折458元,tops,2024-04-26 11:09:50,topsales,79,458
7,18,78,都市設計應用理論與設計原理,廖世璋,優惠價：95折475元,tops,2024-04-26 11:09:50,topsales,95,475
7,18,79,超擬真【測驗式答案卡】（依國家考試規格設計‧適用公職/就業/證照/升學考試）(內含10份 ),鼎文名師群,優惠價：79折27元,tops,2024-04-26 11:09:50,topsales,79,27
7,18,80,高中7000字測驗題庫(菊色),劉毅,優惠價：95折171元,tops,2024-04-26 11:09:50,topsales,95,171
7,18,81,公職考試講重點【環境化學】三、四等（2版）,石濤,優惠價：79折395元,tops,2024-04-26 11:09:50,topsales,79,395
7,18,82,公職考試講重點【環境微生物學】三、四等（2版）,石濤,優惠價：79折331元,tops,2024-04-26 11:09:50,topsales,79,331
7,18,83,心智圖高分讀書法：從國小到國考，一生受用無窮的驚人讀書技巧！,胡雅茹,優惠價：79折237元,tops,2024-04-26 11:09:50,topsales,79,237
7,18,84,【全新架構＋最新題型】投資型保險商品第二科 速成（增修訂六版）,廖乃麟,優惠價：79折284元,tops,2024-04-26 11:09:50,topsales,79,284
7,18,85,2023教育專業科目歷年試題解題聖經(十六)111年度：分析各校教甄試題（中小學教師甄試／代理代課教師甄試）,艾育,優惠價：79折387元,tops,2024-04-26 11:09:50,topsales,79,387
7,18,86,從讀書到考試，你可以更好！找回動力、高效學習，提高成就感的學霸5大科致勝筆記,"未秧Winter,湛樺",優惠價：79折387元,tops,2024-04-26 11:09:50,topsales,79,387
7,18,87,申請入學贏在書審與面試：附 百字簡述、課程學習成果、高中自主學習計畫、多元表現綜整心得、高中學習歷程反思、就讀動機、未來學習計畫與生涯規劃、自傳、自我介紹、面試等實用範例，適用學測、統測（3版）,孫貴珠,優惠價：9折387元,tops,2024-04-26 11:09:50,topsales,9,387
7,18,88,公職考試2023試題大補帖【國文(含作文)】(109~111年試題)[適用三等、四等/高考、普考、地方特考、關務、司法/海巡/移民、外交],百官網公職師資群,優惠價：79折237元,tops,2024-04-26 11:09:50,topsales,79,237
7,18,89,25K最新汽車考照完全手冊,世一文化編輯群,優惠價：9折144元,tops,2024-04-26 11:09:50,topsales,9,144
7,18,90,英文教甄九英甄經：甄試一次就過(教師甄試適用),黃百隆,優惠價：79折395元,tops,2024-04-26 11:09:50,topsales,79,395
7,18,91,2024【依最新考試命題要點編寫】公幼教保員專業科目關鍵突破［十二版］（公幼教保員）,謝坤鐘,優惠價：79折497元,tops,2024-04-26 11:09:50,topsales,79,497
7,18,92,學習式六法,高點法商編委會,優惠價：95折855元,tops,2024-04-26 11:09:50,topsales,95,855
7,18,93,2024【圖表式記憶+更新法規試題】證券商高級業務員(重點整理+試題演練)（證券商高級業務員）,蘇育群,優惠價：9折603元,tops,2024-04-26 11:09:50,topsales,9,603
7,18,94,警察勤務-必背神器 一本全搞定-2024警察特考．警大各類考試(保成)(三版),程譯,優惠價：95折713元,tops,2024-04-26 11:09:50,topsales,95,713
7,18,95,【113年最新版】銀行招考/金融基測 票據法、銀行法與洗錢防制相關法規,"東展金融,財經研究室",優惠價：9折450元,tops,2024-04-26 11:09:50,topsales,9,450
7,18,96,全方位護理應考ｅ寶典2023必勝秘笈考前衝刺：藥理學【含歷屆試題QR Code(護理師、助產師)】（十三版）,"黃安正,王國正,張婉暄,陳姮蓉",優惠價：95折333元,tops,2024-04-26 11:09:50,topsales,95,333
7,18,97,新護理師捷徑(8)解剖生理學（23版）,周明加等,優惠價：95折380元,tops,2024-04-26 11:09:50,topsales,95,380
7,18,98,行政法申論題型百分百：最新司法實務、最新修法完全解題(高考．地特三等特考．關務特考．移民署特考．調查局．各類相關考試適用),林清,優惠價：95折722元,tops,2024-04-26 11:09:50,topsales,95,722
7,18,99,[新細說]證券分析師套書【史上最強線上題庫】（增修訂四版）,"劉憶娥,柳威廷,葉倫",優惠價：85折1802元,tops,2024-04-26 11:09:50,topsales,85,1802
