title,author,publisher,publication_date,discount,price
民初學霸讀什麼?史上最強大的國語啟蒙書：澄衷蒙學堂字課圖說【白話全解版】〈上〉〈下〉,"《畫說漢字》編輯部,劉樹屏",圓神,2018-07-01,9,567
只想回到你身邊(電影【為了與你相聚】原著),布魯斯‧卡麥隆,圓神,2018-06-01,9,315
【媽，別鬧了!戲劇原著小說】我媽的異國婚姻,陳名珉,圓神,2018-06-01,75,225
我媽的異國婚姻【NETFLIX戲劇「媽，別鬧了!」原著小說】 (電子書),陳名珉,圓神,2018-06-01,,210
繆思的聲音：當代世界女性詩 (電子書),李敏勇,圓神,2018-05-01,,238
暗室裡的光：勵馨走過三十年,"勵馨基金會,趙慧琳",圓神,2018-05-01,9,270
繆思的聲音：當代世界女性詩,李敏勇,圓神,2018-05-01,9,306
蜜蜂與遠雷 (電子書),恩田陸,圓神,2018-04-24,,349
蜜蜂與遠雷【獨家試讀本】 (電子書),恩田陸,圓神,2018-04-17,,0
小國也可以偉大：我在奧地利生活學習的第一手觀察,楊佳恬,圓神,2018-04-01,9,270
小國也可以偉大：我在奧地利生活學習的第一手觀察 (電子書),楊佳恬,圓神,2018-04-01,,210
來去鬧一波!：歐痞康島尋寶桌遊【1書+1桌遊】,鬧一波大師,圓神,2018-02-01,9,449
可以跌倒但不能被打倒：粉紅人妻CPU的噗哈哈人生,CPU（周品妤）,圓神,2018-01-01,9,288
歷史，就是戰：黑貓老師帶你趣解人性、權謀與局勢,黑貓老師,圓神,2018-01-01,9,243
歷史，就是戰：黑貓老師帶你趣解人性、權謀與局勢 (電子書),黑貓老師,圓神,2018-01-01,,189
古董屋裡的微光往事 (電子書),鄭華娟,圓神,2017-12-01,,231
受傷的孩子和壞掉的大人,陳志恆,圓神,2017-12-01,79,229
日記幸福,光禹,圓神,2017-12-01,9,449
受傷的孩子和壞掉的大人 (電子書),陳志恆,圓神,2017-12-01,,200
古董屋裡的微光往事,鄭華娟,圓神,2017-11-01,9,297
崩壞國文：長安水邊多魯蛇?唐代文學與它們的作者,謝金魚,圓神,2017-11-01,9,324
崩壞國文 (電子書),謝金魚,圓神,2017-11-01,,250
北歐諸神皆可萌：神人整理、秒讀秒懂，魔戒、雷神索爾、英雄聯盟……都從這裡來 (電子書),米絲肉雞,圓神,2017-10-06,,250
當夏夜芳馥：席慕蓉畫作精選集,席慕蓉,圓神,2017-10-01,9,495
北歐諸神皆可萌：神人整理、秒讀秒懂，魔戒、雷神索爾、英雄聯盟……都從這裡來,米絲肉雞,圓神,2017-10-01,9,324
北歐諸神皆可萌：神人整理、秒讀秒懂，魔戒、雷神索爾、英雄聯盟……都從這裡來[限量簽名書],米絲肉雞,圓神,2017-10-01,9,324
斜槓青年：全球職涯新趨勢，迎接更有價值的多職人生,Susan Kuang,圓神,2017-09-01,9,252
斜槓青年：全球職涯新趨勢，迎接更有價值的多職人生 (電子書),Susan Kuang,圓神,2017-09-01,,196
Power錕的大人學：不吃苦，哪來實力!臺大最狂教授的14堂叢林生存課,李錫錕,圓神,2017-08-01,9,252
Power錕是這樣煉成的：奮鬥才得自由，殘酷才是青春，我的人生思索,李錫錕,圓神,2017-08-01,9,216
山茶花文具店,小川糸,圓神,2017-08-01,79,268
Power錕的大人學：不吃苦，哪來實力!臺大最狂教授的14堂叢林生存課 (電子書),李錫錕,圓神,2017-08-01,,196
Power錕是這樣煉成的：奮鬥才得自由，殘酷才是青春，我的人生思索 (電子書),李錫錕,圓神,2017-08-01,,168
美好的愛，是先給自己幸福,女王,圓神,2017-07-01,9,333
邂逅：有時只是擦身而過,黃麗穗,圓神,2017-06-01,9,315
爸爸的吉他：管碧玲的初衷,管碧玲,圓神,2017-06-01,9,333
Good Luck：當幸運來敲門【全新插圖.30萬冊暢銷典藏版】,"亞歷士‧羅維拉,費南多‧德里亞斯迪貝斯",圓神,2017-06-01,79,221
Good Luck：當幸運來敲門【全新插圖.30萬冊暢銷典藏版】 (電子書),亞歷士‧羅維拉、費南多‧德里亞斯迪貝斯,圓神,2017-06-01,,196
瑞士學徒制教育在公東：一位老校長引導的學習革命,黃清泰,圓神,2017-05-01,9,270
當生命走到盡頭，愛才開始：以仁為本的送行者傳奇,陳原,圓神,2017-05-01,9,234
放哲學：理事長和永康商圈永不妥協的致勝祕訣,李慶隆,圓神,2017-04-01,9,269
小鬱亂入，抱緊處理,"林妤恒,白琳",圓神,2017-04-01,9,270
地表最速50音學習法：一魚兩吃，過目不忘,呂宗昕,圓神,2017-02-01,9,288
為愛，竭盡所能：弱勢權益推手陳節如的奮戰之路 (電子書),"陳昭如∕執筆,陳節如∕口述",圓神,2017-01-01,,182
為愛，竭盡所能：弱勢權益推手陳節如的奮戰之路,"陳昭如∕執筆,陳節如∕口述",圓神,2017-01-01,9,234
吉娜兒的愛情Café：妳永遠可以愛得更美好,吉娜兒,圓神,2017-01-01,9,297
╳!為何我又站在雪地上,陶晶瑩,圓神,2016-12-05,9,359
播磨丸,李旺台,圓神,2016-12-01,66,178
播磨丸 (電子書),李旺台,圓神,2016-12-01,,189
李遠哲傳 (電子書),藍麗娟,圓神,2016-11-04,,528
李遠哲傳(上/下),藍麗娟,圓神,2016-11-04,9,720
滑雪讓我們人生更完整：兩個熱雪大叔的冒險之旅(中西兩翻雙書封設計),"史丹利,李李仁",圓神,2016-11-01,9,360
一直撒野：你所反抗的，正是你所眷戀的 (電子書),小野,圓神,2016-10-01,,196
一直撒野：你所反抗的，正是你所眷戀的,小野,圓神,2016-10-01,9,252
鹿王(上：倖存者/下：回歸者，套書不分售)【動畫電影版珍藏書衣】,上橋菜穗子,圓神,2016-10-01,9,720
月光下，我想念︰寫給音樂的情書(附贈配樂CD),石青如,圓神,2016-10-01,9,270
烏蘭巴托在遠方(附贈小說原聲配樂CD),陳昇,圓神,2016-09-01,9,351
紫色大稻埕︰繁華之夢的時光旅圖,"三立電視,青睞影視",圓神,2016-08-01,7,245
幸福是我們的義務：瑞典人的日常思考教我的事,吳媛媛,圓神,2016-08-01,9,252
孤獨的美食家2：五郎的異國食光,久住昌之,圓神,2016-07-01,9,234
這世界需要傻瓜︰美力台灣3D行動電影車的誕生奇蹟,"文豪,曲全立",圓神,2016-06-01,9,288
決戰王妃5：為愛加冕,綺拉．凱斯,圓神,2016-05-03,79,260
