title,author,publisher,publication_date,discount,price
一筆穿雲：永遠的華府特派員劉屏的軍魂國魂與靈魂,劉屏,時報出版,2019-11-19,66,231
中西文化的衝突,陳傳席,時報出版,2019-11-19,66,263
心領神會：儒釋道之子的信仰體驗,莊錦豪,時報出版,2019-11-19,7,224
大宋饕客：從早市小攤吃到深夜食堂,劉海永,時報出版,2019-11-19,75,247
幻術：319槍擊案拆秘(台灣出版史上第一部隨書送上網看完整電影),"符昌鋒,蘇敬軾",時報出版,2019-11-19,7,168
待用民宿,賴芳玉,時報出版,2019-11-19,7,266
出發!成為我們期待的大人：給年輕人的30個關鍵字,陳怡彣,時報出版,2019-11-19,75,210
自然風毛線坐墊：37款圖樣，正面反面都可愛!,主婦與生活社,時報出版,2019-11-19,79,276
中西文化的衝突(精裝本),陳傳席,時報出版,2019-11-19,79,394
中西文化的衝突 (電子書),陳傳席,時報出版,2019-11-15,88,245
一筆穿雲：永遠的華府特派員 劉屏的軍魂國魂與靈魂 (電子書),劉屏,時報出版,2019-11-15,88,221
美中貿易戰其實才剛開打 (電子書),高長,時報出版,2019-11-15,88,215
大宋饕客：從早市小攤吃到深夜食堂 (電子書),劉海永,時報出版,2019-11-15,88,203
視線變遠見 (電子書),"于兆鵬,楊朝仲,錢穎",時報出版,2019-11-15,88,184
心領神會：儒釋道之子的信仰體驗 (電子書),莊錦豪,時報出版,2019-11-15,88,197
出發!成為我們期待的大人：給年輕人的30個關鍵字 (電子書),陳怡彣,時報出版,2019-11-15,88,172
待用民宿 (電子書),賴芳玉,時報出版,2019-11-15,88,234
成功修練：一輩子要學會的8堂人生必修課,陳偉航,時報出版,2019-11-12,66,231
從民族解讀世界史：民族如何推動千年來的歷史進展，政治又如何利用民族來製造對立,宇山卓榮,時報出版,2019-11-12,79,300
嫁禍、驅逐、大屠殺：求生存的猶太歷史,丘引,時報出版,2019-11-12,7,266
清秀佳人(精裝版),露西．莫德．蒙哥馬利,時報出版,2019-11-12,7,252
成功修練：一輩子要學會的8堂人生必修課 (電子書),陳偉航,時報出版,2019-11-08,88,215
嫁禍、驅逐、大屠殺：求生存的猶太歷史 (電子書),丘引,時報出版,2019-11-08,88,234
清秀佳人 (電子書),露西．莫德．蒙哥馬利,時報出版,2019-11-08,88,221
從民族解讀世界史 (電子書),宇山卓榮,時報出版,2019-11-08,88,234
生命的臉：從心臟到大腦，耶魯教授的臨床醫學課(二十二周年增譯新版),許爾文．努蘭,時報出版,2019-11-05,79,355
醫魂：醫療現場的21則啟發(十周年紀念版),許爾文．努蘭,時報出版,2019-11-05,75,225
2019-2020商業服務業年鑑：一本看透批發、零售、餐飲、物流行業發展潮流,"經濟部商業司,財團法人商業發展研究院",時報出版,2019-11-05,7,489
選舉不該犯的26條錯誤,小管,時報出版,2019-11-05,66,165
生為自己，我很開心,凱特王,時報出版,2019-11-05,75,285
謝沅瑾鼠年生肖運勢大解析 (電子書),謝沅瑾,時報出版,2019-11-01,88,245
醫魂：醫療現場的21則啟發(十周年紀念版) (電子書),許爾文．努蘭,時報出版,2019-11-01,88,184
選舉不應該犯的26條錯 (電子書),小管,時報出版,2019-11-01,88,154
2020鼠年開財運賺大錢 (電子書),陶文,時報出版,2019-11-01,88,295
生命的臉：從心臟到大腦，耶魯教授的臨床醫學課(二十二周年增譯新版) (電子書),許爾文．努蘭,時報出版,2019-11-01,88,277
生為自己，我很開心 (電子書),凱特王,時報出版,2019-11-01,88,234
禪妙：生命靈性的幸福起手式,四三先生,時報出版,2019-10-29,7,350
公民自習簿：領跑議員陳儀君教你如何用「參與式預算」成為「專案民代」，拒當政治不滿族,"陳儀君,陳翠蘭",時報出版,2019-10-29,7,224
掌中集：微小品，一葉書,林文義,時報出版,2019-10-29,66,198
翻轉台灣：危機時代的一次保命型大選,陳國祥,時報出版,2019-10-29,66,217
大崩壞：人類社會的明天?(15週年暢銷紀念版),賈德．戴蒙,時報出版,2019-10-29,7,434
印心‧超生：禪宗第八十五代宗師 悟覺妙天禪師的慈悲行誼與智慧開示,趙詠珍,時報出版,2019-10-29,7,252
產科醫師的好孕教室：讓媽媽安心，寶寶健康的懷孕計畫書,陳勝咸,時報出版,2019-10-29,7,266
你，是自己的鑰匙：靈媒媽媽的心靈解答書,Ruowen Huang,時報出版,2019-10-29,75,262
公民自習簿 (電子書),"陳儀君,陳翠蘭",時報出版,2019-10-25,88,197
禪妙：生命靈性的幸福起手式 (電子書),四三先生,時報出版,2019-10-25,88,308
大崩壞：人類社會的明天?(15週年暢銷紀念版) (電子書),賈德．戴蒙,時報出版,2019-10-25,88,381
你，是自己的鑰匙：靈媒媽媽的心靈解答書 (電子書),Ruowen Huang,時報出版,2019-10-25,88,215
印心‧超生 (電子書),趙詠珍,時報出版,2019-10-25,88,221
翻轉台灣：危機時代的一次保命型大選 (電子書),陳國祥,時報出版,2019-10-25,88,203
掌中集 (電子書),林文義,時報出版,2019-10-25,88,184
產科醫師的好孕教室 (電子書),陳勝咸,時報出版,2019-10-25,88,234
I.REAL‧曾莞婷：我們後台見,曾莞婷,時報出版,2019-10-22,66,263
讓我們來到南朝+讓我們來到北朝(套書),葉言都,時報出版,2019-10-22,7,490
葉言都探歷史 讓我們來到南朝：尋，江南煙雨花落盡,葉言都,時報出版,2019-10-22,7,245
超馬跑者的崛起：人類耐力與意志的極限挑戰,亞德哈羅南德•芬恩,時報出版,2019-10-22,79,434
一次讀懂商業經典,湯姆•巴特勒－鮑登,時報出版,2019-10-22,79,513
豬豬過聖誕(附200張好棒棒貼紙+收集卡),艾倫‧布雷比,時報出版,2019-10-22,7,224
葉言都探歷史 讓我們來到北朝：看，北國天下起風雲,葉言都,時報出版,2019-10-22,7,245
鍛鍊思考力的社會學讀本：為什麼努力沒有用?戴上社會學的眼鏡，幫你解決人生的疑難雜症,岩本茂樹,時報出版,2019-10-22,7,224
靜心・淨心：52周的修煉，一年後與完美的自己相遇,洛桑加參,時報出版,2019-10-22,75,300
夜鶯與玫瑰：王爾德童話與短篇小說全集(精裝版),奧斯卡．王爾德,時報出版,2019-10-22,7,252
一次讀懂商業經典 (電子書),湯姆•巴特勒－鮑登,時報出版,2019-10-18,88,400
讓我們來到南朝：尋，江南煙雨花落盡 (電子書),葉言都,時報出版,2019-10-18,88,215
I.REAL‧曾莞婷：我們後台見 (電子書),曾莞婷,時報出版,2019-10-18,88,245
超馬跑者的崛起：人類耐力與意志的極限挑戰 (電子書),亞德哈羅南德•芬恩,時報出版,2019-10-18,88,338
豬豬過聖誕 (電子書),艾倫‧布雷比,時報出版,2019-10-18,88,197
鍛鍊思考力的社會學讀本：為什麼努力沒有用?戴上社會學的眼鏡，幫你解決人生的疑難雜症 (電子書),岩本茂樹,時報出版,2019-10-18,88,197
夜鶯與玫瑰：王爾德童話與短篇小說全集 (電子書),奧斯卡．王爾德,時報出版,2019-10-18,88,221
讓我們來到北朝：看，北國天下起風雲 (電子書),葉言都,時報出版,2019-10-18,88,215
靜心‧淨心：52周的修煉，一年後與完美的自己相遇 (電子書),洛桑加參,時報出版,2019-10-18,88,246
為什麼你說的話都沒人聽?：讓人「聽得懂」也「懂得聽」的說話之道,小川直樹,時報出版,2019-10-15,79,237
精油日常：跟隨季節變化的芳香療法使用課題,蕭秀琴,時報出版,2019-10-15,75,375
共好，從當責開始：思維不翻轉，結局就翻盤,張宏裕,時報出版,2019-10-15,7,266
判罪：八張傳票背後的人性糾結,鄧湘全,時報出版,2019-10-15,7,224
旅行的意義：帶回一個和出發時不一樣的自己,克雷格．史托迪,時報出版,2019-10-15,7,252
小王子(精裝版),安托萬·德·聖-埃克蘇佩里,時報出版,2019-10-15,75,240
精油日常：跟隨季節變化的芳香療法使用課題 (電子書),蕭秀琴,時報出版,2019-10-11,88,308
判罪：八張傳票背後的人性糾結 (電子書),鄧湘全,時報出版,2019-10-11,88,197
小王子 (電子書),安托萬·德·聖-埃克蘇佩里,時報出版,2019-10-11,88,197
旅行的意義：帶回一個和出發時不一樣的自己 (電子書),克雷格．史托迪,時報出版,2019-10-09,88,221
共好，從當責開始：思維不翻轉，結局就翻盤 (電子書),張宏裕,時報出版,2019-10-09,88,234
熱賣行銷學：促銷實戰SOP一次上手(熱賣新裝版),堀田博和,時報出版,2019-10-08,66,198
美女保健室：胡心瀕的全方位中醫調理,胡心瀕,時報出版,2019-10-08,66,211
我不要完美，只要完整：成為自己的七堂課,丁寧,時報出版,2019-10-08,7,315
聽風的歌(創作40周年紀念新版),村上春樹,時報出版,2019-10-08,79,197
細軟,馬翊航,時報出版,2019-10-08,7,196
美女保健室：胡心瀕的全方位中醫調理 (電子書),胡心瀕,時報出版,2019-10-04,88,197
我不要完美，只要完整：成為自己的七堂課 (電子書),丁寧,時報出版,2019-10-04,88,277
細軟 (電子書),馬翊航,時報出版,2019-10-04,88,172
詹惟中2020開運農民曆 (電子書),詹惟中,時報出版,2019-10-04,88,234
紅色皇帝的孩子們,胡曉平,時報出版,2019-10-01,7,560
我們一起，填滿愛的空白格,裴城太,時報出版,2019-10-01,7,294
外商、大企業求職秘笈：超精準英語履歷X面試，展現你的價值和優勢,Madeleine鄭宇庭（以熙國際）,時報出版,2019-10-01,66,250
精神疾病製造商：資本社會如何剝奪你的快樂?,伊恩‧弗格森,時報出版,2019-10-01,7,266
裴城太甜蜜蜜套書：《從你和我，變成我們》到《我們一起，填滿愛的空白格》(共2冊),裴城太,時報出版,2019-10-01,66,528
千年女優之道,今敏,時報出版,2019-10-01,79,276
1分鐘超強記憶法+不熬夜，不死背，睡前1分鐘驚人學習法 (暢銷套書),"石井貴士,高島徹治",時報出版,2019-10-01,7,392
外商、大企業求職秘笈：超精準英語履歷X面試，展現你的價值和優勢 (電子書),Madeleine鄭宇庭（以熙國際）,時報出版,2019-09-27,88,234
精神疾病製造商：資本社會如何剝奪你的快樂? (電子書),伊恩‧弗格森,時報出版,2019-09-27,88,234
紅色皇帝的孩子們 (電子書),胡曉平,時報出版,2019-09-27,88,492
謝謝，讓我遇見你：吳建恆的人生慢旅,吳建恆,時報出版,2019-09-24,79,284
六朝玉雕綜論,"劉嶔琦,方勝利",時報出版,2019-09-24,7,2240
關鍵時刻：創造人生1% 的完美瞬間，取代 99% 的平淡時刻,"丹．希思,奇普．希思",時報出版,2019-09-24,66,250
甩掉肥細胞：保證減重2000G的計畫,方塊計畫,時報出版,2019-09-24,66,145
補救破荷包：營救3000元計劃,方塊計畫,時報出版,2019-09-24,66,145
搶救宅細胞：美好生活的文青計畫,方塊計畫,時報出版,2019-09-24,66,145
突變無聊基因：30天的幽默計畫,方塊計畫,時報出版,2019-09-24,7,154
傻傻的花,周思潔,時報出版,2019-09-24,66,250
去你的人生低谷：最速總的世界六大馬重生路,王冠翔,時報出版,2019-09-24,79,308
你最該討好的人是你自己,米夏,時報出版,2019-09-24,7,224
海邊的卡夫卡(創作40周年紀念新版套書),村上春樹,時報出版,2019-09-24,75,555
沼澤王的女兒,凱倫‧狄昂尼,時報出版,2019-09-24,7,224
強國爭霸南海夢,賀斯理,時報出版,2019-09-24,79,355
不上班賺更多：複合式職涯創造自主人生，生活不將就、工時變自由,艾瑪・甘儂,時報出版,2019-09-24,66,250
去你的人生低谷：最速總的世界六大馬重生路 (電子書),王冠翔,時報出版,2019-09-20,88,240
謝謝，讓我遇見你：吳建恆的人生慢旅 (電子書),吳建恆,時報出版,2019-09-20,88,221
關鍵時刻：創造人生1%的完美瞬間，取代99%的平淡時刻 (電子書),"丹．希思,奇普．希思",時報出版,2019-09-20,88,234
傻傻的花 (電子書),周思潔,時報出版,2019-09-20,88,234
六朝玉雕綜論 (電子書),"劉嶔琦,方勝利",時報出版,2019-09-20,88,1971
沼澤王的女兒 (電子書),凱倫‧狄昂尼,時報出版,2019-09-20,88,197
你最該討好的人是你自己 (電子書),米夏,時報出版,2019-09-20,88,197
不上班賺更多：複合式職涯創造自主人生，生活不將就、工時變自由 (電子書),艾瑪・甘儂,時報出版,2019-09-20,88,234
變革的力量：法國史上最年輕總統 馬克宏唯一親筆自傳 (電子書),馬克宏,時報出版,2019-09-17,88,234
編輯這種病：記那些折磨過我的大牌作家們【出版十週年紀念版】,見城徹,時報出版,2019-09-17,66,250
陳柏煜詩集 mini me,陳柏煜,時報出版,2019-09-17,7,224
說話零失誤，跟誰都好聊。：不白目、不踩雷的溝通課。,"凱芮．普雷斯頓,基姆．佐勒",時報出版,2019-09-17,66,231
一次讀懂成功學經典,湯姆•巴特勒－鮑登,時報出版,2019-09-17,79,474
變革的力量：Revolution 法國史上最年輕總統 馬克宏唯一親筆自傳,馬克宏,時報出版,2019-09-17,66,250
禮悟：在脆弱的盡頭，看見生命出口,"李小光,蔣承縉",時報出版,2019-09-17,66,250
大亨小傳(精裝版),史考特．費茲傑羅,時報出版,2019-09-17,7,252
永久檔案,愛德華‧史諾登,時報出版,2019-09-17,7,294
月球之書,大衛．翁弗拉許,時報出版,2019-09-17,9,522
紅旗警訊：習近平執政的中國為何陷入危機 (電子書),馬格納斯,時報出版,2019-09-17,88,258
永久檔案 (電子書),愛德華‧史諾登,時報出版,2019-09-17,88,258
陳柏煜詩集 mini me (電子書),陳柏煜,時報出版,2019-09-13,88,197
禮悟：在脆弱的盡頭，看見生命出口 (電子書),"李小光,蔣承縉",時報出版,2019-09-13,88,234
大亨小傳 (電子書),史考特．費茲傑羅,時報出版,2019-09-13,88,221
一次讀懂成功學經典 (電子書),湯姆•巴特勒－鮑登,時報出版,2019-09-13,88,369
說話零失誤，跟誰都好聊。：不白目、不踩雷的溝通課。 (電子書),"凱芮．普雷斯頓,基姆．佐勒",時報出版,2019-09-12,88,215
大漢光武 卷五 帝王業(全系列 完),酒徒,時報出版,2019-09-10,75,285
實搭8色 X 經典9款 打造俐落感、提升品味度的半熟女子時尚術,日比理子,時報出版,2019-09-10,79,252
台灣必須面對的真相,李鴻源,時報出版,2019-09-10,7,224
人間失格,太宰治,時報出版,2019-09-10,7,252
極簡實用記憶：從大腦簡單練習開始，讓你記更多，忘更少!,羅布列,時報出版,2019-09-10,7,231
極簡實用記憶：從大腦簡單練習開始，讓你記更多，忘更少! (電子書),羅布列,時報出版,2019-09-10,88,203
深圳小姐李小蓮 (電子書),孟繁森,時報出版,2019-09-09,88,234
人間失格 (電子書),太宰治,時報出版,2019-09-06,88,221
台灣必須面對的真相 (電子書),李鴻源,時報出版,2019-09-06,88,197
國家是怎樣煉成的：三分鐘看懂漫畫世界史【中東和南亞】,賽雷,時報出版,2019-09-03,75,210
國家是怎樣煉成的：三分鐘看懂漫畫世界史【歐洲、美洲和非洲】,賽雷,時報出版,2019-09-03,75,210
國家是怎樣煉成的：三分鐘看懂漫畫世界史(全套五冊),賽雷,時報出版,2019-09-03,7,1071
浪擊而不沉,原田舞葉,時報出版,2019-09-03,75,315
國家是怎樣煉成的：三分鐘看懂漫畫世界史【歐洲、美洲和非洲】 (電子書),賽雷,時報出版,2019-08-30,88,172
國家是怎樣煉成的：三分鐘看懂漫畫世界史【中東和南亞】 (電子書),賽雷,時報出版,2019-08-30,88,172
槍炮、病菌與鋼鐵：人類社會的命運‧25週年暢銷紀念版 (電子書),賈德‧戴蒙,時報出版,2019-08-29,88,295
追尋現代中國：從共產主義到市場經濟(下冊)【睽違十四年，史景遷新修三版】,史景遷,時報出版,2019-08-27,79,379
重新思考皇帝：從秦始皇到末代皇帝,時報出版,時報出版,2019-08-27,66,217
不熬夜，不死背，睡前1分鐘驚人學習法(新版),高島徹治,時報出版,2019-08-27,75,225
一次戰勝新制多益TOEIC必考聽力攻略+解析+模擬試題 (2書裝+1CD),"SINAGONG多益專門小組,趙康壽,金廷垠（Julia Kim）",時報出版,2019-08-27,66,395
追尋現代中國：革命與戰爭(中冊)【睽違十四年，史景遷新修三版】,史景遷,時報出版,2019-08-27,79,300
追尋現代中國：最後的王朝(上冊)【睽違十四年，史景遷新修三版】,史景遷,時報出版,2019-08-27,79,355
追尋現代中國 套書【睽違十四年，史景遷新修三版】,史景遷,時報出版,2019-08-27,75,982
不熬夜，不死背，睡前1分鐘驚人學習法(新版) (電子書),高島徹治,時報出版,2019-08-23,88,184
重新思考皇帝：從秦始皇到末代皇帝 (電子書),時報出版,時報出版,2019-08-23,88,203
追尋現代中國【史景遷文采斐然敘事史學巨著】 (三書不分售) (電子書),史景遷,時報出版,2019-08-23,88,806
太咪瘋韓國套書 韓國人和你想的不一樣+愛上韓國歐巴，和你想的不一樣(共2冊),太咪,時報出版,2019-08-20,66,376
家人相互靠近的練習,廖玉蕙,時報出版,2019-08-20,7,224
一次讀懂心靈探索經典,湯姆•巴特勒－鮑登,時報出版,2019-08-20,79,474
他人,姜禾吉,時報出版,2019-08-20,79,300
紅旗警訊：習近平執政的中國為何陷入危機,馬格納斯,時報出版,2019-08-20,79,331
滿足：與其追尋幸福，不如學習如何知足,克莉絲蒂娜・伯恩特,時報出版,2019-08-20,7,252
如果天空知道,路克・艾諾特,時報出版,2019-08-20,79,300
我們安靜，我們成功!：內向者駕馭溝通、領導、創業的綻放之路。,貝絲．碧洛,時報出版,2019-08-20,66,264
為何戀情總是不順利?：從陌生走向親密關係的14道戀礙謎題,亞瑟（AWE情感工作室）,時報出版,2019-08-20,7,224
我在外交部工作,劉仕傑,時報出版,2019-08-20,66,211
老人與海(精裝版，內附英文原文),歐內斯特．海明威,時報出版,2019-08-20,75,262
胡若望的疑問,史景遷,時報出版,2019-08-20,79,252
為何戀情總是不順利?：從陌生走向親密關係的14道戀礙謎題 (電子書),亞瑟,時報出版,2019-08-20,88,197
家人相互靠近的練習 (電子書),廖玉蕙,時報出版,2019-08-16,88,197
一次讀懂心靈探索經典 (電子書),湯姆•巴特勒－鮑登,時報出版,2019-08-16,88,369
老人與海(內附英文原文) (電子書),歐內斯特．海明威,時報出版,2019-08-16,88,215
我在外交部工作 (電子書),劉仕傑,時報出版,2019-08-16,88,197
我們安靜，我們成功!：內向者駕馭溝通、領導、創業的綻放之路。 (電子書),貝絲．碧洛,時報出版,2019-08-16,88,246
滿足：與其追尋幸福，不如學習如何滿足 (電子書),克莉絲蒂娜・伯恩特,時報出版,2019-08-16,88,221
如果天空知道 (電子書),路克・艾諾特,時報出版,2019-08-16,88,234
胡若望的疑問【史景遷以小人物的命運具像中西文化衝突及後果】 (電子書),史景遷,時報出版,2019-08-16,88,197
臨床的誕生,米歇爾‧傅柯,時報出版,2019-08-13,79,395
勇闖修道院15天：百萬企業家戒掉匆忙病，強化心靈韌性，與修道士生活所獲得的人生體悟,傑西．伊茨勒,時報出版,2019-08-13,66,264
溝通力決定你的影響力：4大原則開啟有效溝通，進而打動人心、贏取信任,蔭山洋介,時報出版,2019-08-13,66,211
一次戰勝新制多益TOEIC必考閱讀攻略+解析+模擬試題 (2書裝),"SINAGONG多益專門小組,趙康壽,金富露（Peter）",時報出版,2019-08-13,66,395
艾熙的減重甜點：5種超級食物，打造讓身體吃得快樂滿足的美味配方,陳艾熙,時報出版,2019-08-13,66,231
放屁!名利雙收的詭話,哈里‧法蘭克福,時報出版,2019-08-13,79,173
槍炮、病菌與鋼鐵：人類社會的命運‧25週年暢銷紀念版,賈德‧戴蒙,時報出版,2019-08-13,75,360
許我一個夠好的陪伴：臺灣女兒、德國媳婦的生命照顧現場,吳品瑜,時報出版,2019-08-13,7,224
正念飲食：舒壓、瘦身、慢活的23個健康飲食療法,珍．裘森．貝斯,時報出版,2019-08-13,7,224
中醫師也想學的25形人養生攻略：算體質!來自黃帝內經的零死角全息調理法,紫林齋主,時報出版,2019-08-13,7,252
勇闖修道院15天：百萬企業家戒掉匆忙病，強化心靈韌性，與修道士生活所獲得的人生體悟 (電子書),傑西．伊茨勒,時報出版,2019-08-09,88,246
艾熙的減重甜點：5種超級食物，打造讓身體吃得快樂滿足的美味配方 (電子書),陳艾熙,時報出版,2019-08-09,88,215
溝通力決定你的影響力：4大原則開啟有效溝通，進而打動人心、贏取信任 (電子書),蔭山洋介,時報出版,2019-08-09,88,197
臨床的誕生 (電子書),米歇爾‧傅柯,時報出版,2019-08-09,88,308
中醫師也想學的25形人養生攻略：算體質!來自黃帝內經的零死角全息調理法 (電子書),紫林齋主,時報出版,2019-08-09,88,221
放屁!名利雙收的詭話 (電子書),哈里‧法蘭克福,時報出版,2019-08-09,88,135
正念飲食：舒壓、瘦身、慢活的23個健康飲食療法 (電子書),珍．裘森．貝斯,時報出版,2019-08-09,88,197
許我一個夠好的陪伴：臺灣女兒、德國媳婦的生命照顧現場 (電子書),吳品瑜,時報出版,2019-08-09,88,197
月亮與六便士(精裝版),威廉．薩默塞特．毛姆,時報出版,2019-08-06,7,245
壞蛋聯盟 3：毛球大反擊,艾倫‧布雷比,時報出版,2019-08-06,66,145
在世界角落吶喊對SF的愛：科幻宅的腦洞小劇場,"Coco,池澤春菜",時報出版,2019-08-06,79,355
見鬼之後：通靈港女陰陽眼實錄與靈譯告白,陶貓貓,時報出版,2019-08-06,79,252
創業。從1開始：從0到1，不靠富爸爸，不用白手起家,林克威,時報出版,2019-08-06,66,211
月亮與六便士 (電子書),威廉．薩默塞特．毛姆,時報出版,2019-08-02,88,215
壞蛋聯盟 3：毛球大反擊 (電子書),艾倫‧布雷比,時報出版,2019-08-02,88,135
愛因斯坦與猶太拉比,萊維,時報出版,2019-08-02,79,379
見鬼之後：通靈港女陰陽眼實錄與靈譯告白 (電子書),陶貓貓,時報出版,2019-08-02,88,197
創業。從1開始：從0到1，不靠富爸爸，不用白手起家 (電子書),林克威,時報出版,2019-08-02,88,197
別讓無效社交害了你：掌握人際交往心理學，擺脫以數量論社交的人生陷阱,朱鴻霏,時報出版,2019-07-30,66,211
大和細節魂：一位資深新聞人旅日三十年的獨立觀察,蔣豐,時報出版,2019-07-30,9,378
少女與魔馬,凱薩琳‧艾登,時報出版,2019-07-30,79,300
擁抱脆弱，你會更堅強〔療癒暢銷升級版〕,石原加受子,時報出版,2019-07-30,7,196
空巢的勇氣：人生下半場的35個必修學分,李雪雯,時報出版,2019-07-30,7,266
大和細節魂：一位資深新聞人旅日三十年的獨立觀察 (電子書),蔣豐,時報出版,2019-07-26,88,258
別讓無效社交害了你：掌握人際交往心理學，擺脫以數量論社交的人生陷阱 (電子書),朱鴻霏,時報出版,2019-07-26,88,197
空巢的勇氣：人生下半場的35個必修學分 (電子書),李雪雯,時報出版,2019-07-26,88,234
社會不平等：為何國家越富裕，社會問題越多? (電子書),"凱特．皮凱特,理查．威金森",時報出版,2019-07-23,88,277
社會不平等+收入不平等 套書(隨書附贈「不平等與台灣社會」專題別冊),"凱特．皮凱特,理查．威金森",時報出版,2019-07-23,75,675
社會不平等：為何國家越富裕，社會問題越多?,"凱特．皮凱特,理查．威金森",時報出版,2019-07-23,79,355
汪精衛與現代中國套書全六冊,"何孟恆,汪精衛",時報出版,2019-07-23,75,6750
逆轉恨意：洞察仇恨的源頭，讓善意與惡念開始對話,莎莉・康恩,時報出版,2019-07-23,7,252
一次讀懂自我成長經典,湯姆‧巴特勒－鮑登,時報出版,2019-07-23,79,474
苦苓的森林祕語【增訂新版】,"苦苓,黃一峯",時報出版,2019-07-23,7,294
慢宿，在旅館中發現祕境,丁一,時報出版,2019-07-23,79,434
70%的人都有自律神經失調?!：別讓失調釀成疾病，自律神經居家調理指南,原田賢,時報出版,2019-07-23,79,221
我是傳奇：英雄聯盟世界冠軍Toyz的人生實況,Toyz劉偉健,時報出版,2019-07-23,66,277
史前帝國：從史料看帝國，挖掘遺失在全球古歷史的真相!,陳胡子,時報出版,2019-07-23,7,630
收入不平等：為何他人過得越好，我們越焦慮?,"凱特．皮凱特,理查．威金森",時報出版,2019-07-23,79,355
天堂來的糖果：來自以色列家族的21道佐餐故事,吉爾‧霍華夫,時報出版,2019-07-23,66,237
戀愛力：解構關係的攻心攻略，從缺人愛你到自由擇愛的Level UP!,"AWE情感工作室,文飛（Dana）",時報出版,2019-07-23,7,224
戀愛力：解構關係的攻心攻略，從缺人愛你到自由擇愛的Level UP! (電子書),"AWE情感工作室,文飛（Dana）",時報出版,2019-07-23,88,197
收入不平等：為何他人過得越好，我們越焦慮? (電子書),"凱特．皮凱特,理查．威金森",時報出版,2019-07-23,88,277
我是傳奇：英雄聯盟世界冠軍Toyz的人生實況 (電子書),Toyz劉偉健,時報出版,2019-07-23,88,258
慢宿，在旅館中發現祕境 (電子書),丁一,時報出版,2019-07-19,88,338
一次讀懂自我成長經典 (電子書),湯姆‧巴特勒－鮑登,時報出版,2019-07-19,88,369
苦苓的森林祕語【增訂新版】 (電子書),"苦苓,黃一峯",時報出版,2019-07-19,88,258
天堂來的糖果：來自以色列家族的21道佐餐故事 (電子書),吉爾‧霍華夫,時報出版,2019-07-19,88,221
史前帝國：從史料看帝國，挖掘遺失在全球古歷史的真相!(上下冊合售) (電子書),陳胡子,時報出版,2019-07-19,88,554
五囝仙偷走的祕密：新增覆鼎金2011田調珍貴照片版,謝鑫佑,時報出版,2019-07-16,66,237
恍惚書,鄧小樺,時報出版,2019-07-16,7,224
感謝孩子的不完美：用花精幫助孩子穩定情緒(修訂版)(二版),林玫均,時報出版,2019-07-16,66,792
觀心自在：《般若波羅蜜多心經》法要,陳琴富,時報出版,2019-07-16,7,224
涅槃之旅：一場最深情的生死追問,胡軍軍,時報出版,2019-07-16,66,231
大漢光武 卷四 水龍吟,酒徒,時報出版,2019-07-16,75,285
無良這種病：瑞典行為科學家教你利用DISA性格學，徹底擺脫病態人格者的暗黑操控(附贈「秒懂DISA性格學與病態人格的暗黑操縱術!」彩色拉頁),湯瑪斯．埃里克森,時報出版,2019-07-16,66,257
做事先得學做人!職場生存必備學,織田紀香,時報出版,2019-07-16,79,284
死亡的臉：一位外科醫師的生死現場(二十七周年紀念版),許爾文．努蘭,時報出版,2019-07-16,75,285
輕鬆當爸媽，孩子更健康：超人氣小兒科醫師黃瑽寧教你安心育兒【暢銷增訂版】,黃瑽寧,時報出版,2019-07-16,75,315
涅槃之旅：一場最深情的生死追問 (電子書),胡軍軍,時報出版,2019-07-12,88,215
恍惚書 (電子書),鄧小樺,時報出版,2019-07-12,88,197
五囝仙偷走的祕密 (電子書),謝鑫佑,時報出版,2019-07-12,88,221
觀心自在：《般若波羅蜜多心經》法要 (電子書),陳琴富,時報出版,2019-07-12,88,197
感謝孩子的不完美：用花精幫助孩子穩定情緒(修訂版) (電子書),林玫均,時報出版,2019-07-12,88,696
做事先得學做人!職場生存必備學 (電子書),織田紀香,時報出版,2019-07-12,88,221
無良這種病：瑞典行為科學家教你利用DISA性格學，徹底擺脫病態人格者的暗黑操控 (電子書),湯瑪斯．埃里克森,時報出版,2019-07-12,88,240
輕鬆當爸媽，孩子更健康：超人氣小兒科醫師黃瑽寧教你安心育兒【暢銷增訂版】 (電子書),黃瑽寧,時報出版,2019-07-12,88,258
死亡的臉：一位外科醫師的生死現場(二十七週年紀念版) (電子書),許爾文．努蘭,時報出版,2019-07-12,88,234
去他的，來冥想吧,傑森．黑德利,時報出版,2019-07-09,7,182
在家玩STEAM+C：豬豬建築小工匠,你好泡泡,時報出版,2019-07-09,66,198
跟著狗狗去旅行：說走就走!帶毛小孩吃好住好玩好全台旅遊指南,林歐加,時報出版,2019-07-09,66,277
等待加一，或者不：我和她們的單人婚紗故事,凱薩琳‧孔,時報出版,2019-07-09,66,297
等待加一，或者不：我和她們的單人婚紗故事 (電子書),凱薩琳‧孔,時報出版,2019-07-05,88,277
跟著狗狗去旅行：說走就走!帶毛小孩吃好住好玩好全台旅遊指南 (電子書),林歐加,時報出版,2019-07-05,88,258
大城小事【1~5冊典藏套書】(加贈《大城小事》限量明信片套組),HOM（鴻）,時報出版,2019-07-03,75,1072
大城小事5,HOM（鴻）,時報出版,2019-07-03,75,240
花花是三毛貓,土井香彌,時報出版,2019-07-02,66,231
